color_lat_in,color_selec_in,orient_lat_in,orient_selec_in,neutral_lat_in,neutral_selec_in,color_lat_out,color_selec_out,orient_lat_out,orient_selec_out,neutral_lat_out,neutral_selec_out,path,session,cluster_ch,pos_lat,pos_selec,avgfr_in,avgfr_out,t_before_s_on,area,matrix_row,matrix_col,cluster_group
,nan,,nan,,nan,,nan,,nan,167.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua22_neu.h5,2023-03-07_10-14-11,9,,nan,0.04929346040092014,0.06535947712418301,200,v4,1,3,mua
,nan,,nan,,nan,,nan,,nan,320.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good5_neu.h5,2023-03-07_10-14-11,9,566.0,out,0.012323365100230035,0.03540305010893246,200,v4,1,3,good
,nan,,nan,438.0,n0,,nan,,nan,1170.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua23_neu.h5,2023-03-07_10-14-11,11,963.0,in,3.029493920473217,2.7096949891067537,200,v4,3,3,mua
209.0,c5,227.0,o5,228.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua24_neu.h5,2023-03-07_10-14-11,11,183.0,in,24.716562602694708,18.725490196078432,200,v4,3,3,mua
,nan,,nan,621.0,n0,,nan,,nan,833.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good6_neu.h5,2023-03-07_10-14-11,27,,nan,0.03697009530069011,0.06535947712418301,200,v4,5,0,good
,nan,,nan,542.0,n0,,nan,,nan,720.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good7_neu.h5,2023-03-07_10-14-11,27,282.0,out,1.022839303319093,1.4324618736383443,200,v4,5,0,good
840.0,c5,,nan,372.0,n0,,nan,,nan,568.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua25_neu.h5,2023-03-07_10-14-11,27,428.0,out,3.288284587578048,4.2892156862745106,200,v4,5,0,mua
,nan,352.0,o5,301.0,sample,,nan,,nan,500.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua26_neu.h5,2023-03-07_10-14-11,29,246.0,in,9.447913243509694,7.649782135076253,200,v4,6,0,mua
,nan,333.0,o5,250.0,sample,,nan,,nan,504.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua27_neu.h5,2023-03-07_10-14-11,29,249.0,in,8.724942490962865,7.235838779956428,200,v4,6,0,mua
,nan,660.0,o5,592.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua28_neu.h5,2023-03-07_10-14-11,33,218.0,out,3.972231350640815,4.749455337690632,200,v4,5,6,mua
,nan,518.0,o5,,nan,,nan,,nan,1238.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good8_neu.h5,2023-03-07_10-14-11,33,260.0,out,2.9473381531383502,3.812636165577342,200,v4,5,6,good
,nan,,nan,985.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good9_neu.h5,2023-03-07_10-14-11,37,1186.0,out,0.22798225435425568,0.2886710239651416,200,v4,1,6,good
,nan,,nan,566.0,n0,,nan,,nan,1150.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua29_neu.h5,2023-03-07_10-14-11,37,340.0,out,1.2261748274728885,2.0969498910675384,200,v4,1,6,mua
284.0,c5,814.0,o5,283.0,n0,,nan,,nan,479.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good10_neu.h5,2023-03-07_10-14-11,45,200.0,out,8.170391061452515,8.788126361655774,200,v4,5,7,good
266.0,c5,222.0,o5,380.0,n0,,nan,,nan,804.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua30_neu.h5,2023-03-07_10-14-11,45,238.0,out,15.589056851790996,17.053376906318082,200,v4,5,7,mua
,nan,469.0,o1,1027.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good11_neu.h5,2023-03-07_10-14-11,51,273.0,out,1.8936904370686822,3.139978213507625,200,v4,1,4,good
,nan,236.0,o5,,nan,,nan,,nan,756.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_mua31_neu.h5,2023-03-07_10-14-11,60,462.0,in,3.8839139007558328,3.5729847494553377,200,v4,1,5,mua
712.0,c1,,nan,553.0,n0,241.0,c5,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-07_10-14-11_Riesling_v4_e1_r1_good12_neu.h5,2023-03-07_10-14-11,60,246.0,out,4.571968452185343,6.045751633986928,200,v4,1,5,good
327.0,c5,277.0,o1,330.0,n0,,nan,,nan,402.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua1_neu.h5,2023-03-09_10-35-09,10,388.0,out,8.904640993087883,8.858104370274756,200,v4,2,3,mua
,nan,233.0,o5,259.0,sample,,nan,,nan,294.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua2_neu.h5,2023-03-09_10-35-09,13,212.0,in,12.156157426999577,12.140420431495482,200,v4,5,3,mua
213.0,c5,341.0,o1,249.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua3_neu.h5,2023-03-09_10-35-09,13,182.0,in,20.355480321625052,9.83311820025816,200,v4,5,3,mua
,nan,,nan,292.0,sample,329.0,c1,389.0,o1,1066.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good1_neu.h5,2023-03-09_10-35-09,14,181.0,in,10.375229228382,7.601880877742947,200,v4,6,3,good
266.0,c5,,nan,257.0,sample,,nan,,nan,1191.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua4_neu.h5,2023-03-09_10-35-09,17,207.0,in,13.064254478769925,13.772358473169831,200,v4,0,0,mua
276.0,c5,288.0,o5,256.0,sample,,nan,,nan,915.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good2_neu.h5,2023-03-09_10-35-09,20,187.0,in,5.351601072083509,2.127512446985064,200,v4,5,1,good
611.0,c5,,nan,,nan,,nan,,nan,1148.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua5_neu.h5,2023-03-09_10-35-09,20,225.0,in,3.863379884327832,3.681080582703301,200,v4,5,1,mua
,nan,510.0,o5,382.0,sample,,nan,358.0,o5,336.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua6_neu.h5,2023-03-09_10-35-09,24,192.0,out,44.7524333474397,44.871381154342615,200,v4,3,1,mua
275.0,c5,239.0,o5,325.0,sample,,nan,,nan,504.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good3_neu.h5,2023-03-09_10-35-09,25,401.0,out,6.827479193116095,8.952609256868891,200,v4,4,0,good
,nan,,nan,265.0,n0,,nan,364.0,o1,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua7_neu.h5,2023-03-09_10-35-09,25,190.0,in,5.145295528283256,4.676839387792735,200,v4,4,0,mua
,nan,567.0,o1,247.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua8_neu.h5,2023-03-09_10-35-09,35,268.0,in,18.964240372407957,17.872948552461736,200,v4,3,6,mua
,nan,,nan,223.0,sample,,nan,,nan,298.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua9_neu.h5,2023-03-09_10-35-09,44,186.0,in,17.539497813513897,20.168725797529042,200,v4,4,7,mua
,nan,,nan,262.0,n0,,nan,,nan,692.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua10_neu.h5,2023-03-09_10-35-09,48,217.0,out,12.089152207645649,13.352848976581228,200,v4,7,5,mua
,nan,,nan,299.0,n0,,nan,1171.0,o5,1008.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua11_neu.h5,2023-03-09_10-35-09,54,243.0,out,10.944773592890394,12.871104554674535,200,v4,4,5,mua
198.0,c1,598.0,o1,431.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good4_neu.h5,2023-03-09_10-35-09,5,385.0,in,14.841656086895188,13.378203946155265,200,v4,1,2,good
202.0,c5,181.0,o5,223.0,sample,,nan,,nan,343.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua12_neu.h5,2023-03-09_10-35-09,6,175.0,in,32.58745944420934,29.90272911672506,200,v4,0,2,mua
,nan,,nan,,nan,,nan,299.0,o1,583.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good5_neu.h5,2023-03-09_10-35-09,6,209.0,in,2.4210043729722104,1.943112668264798,200,v4,0,2,good
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good6_neu.h5,2023-03-09_10-35-09,9,386.0,nan,0.03702920016927634,0.03457495851004978,200,v4,1,3,good
,nan,469.0,o1,802.0,sample,,nan,,nan,732.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua13_neu.h5,2023-03-09_10-35-09,9,310.0,out,5.5684863873607,5.628803245436106,200,v4,1,3,mua
,nan,650.0,o1,316.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good7_neu.h5,2023-03-09_10-35-09,11,226.0,out,1.5534631118634505,1.489028213166144,200,v4,3,3,good
211.0,c5,229.0,o5,638.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua14_neu.h5,2023-03-09_10-35-09,11,201.0,in,24.488644378614755,20.157200811359026,200,v4,3,3,mua
373.0,c5,219.0,o5,356.0,sample,,nan,1114.0,o1,373.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua15_neu.h5,2023-03-09_10-35-09,18,212.0,in,46.87544082381154,42.05697953162456,200,v4,6,1,mua
407.0,c5,,nan,222.0,sample,,nan,,nan,884.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua16_neu.h5,2023-03-09_10-35-09,19,174.0,in,51.96078431372549,52.120597455283054,200,v4,1,0,mua
,nan,261.0,o1,758.0,sample,,nan,921.0,o5,373.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua17_neu.h5,2023-03-09_10-35-09,19,188.0,in,39.4643109042178,39.56988751613498,200,v4,1,0,mua
1267.0,c1,350.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua18_neu.h5,2023-03-09_10-35-09,21,170.0,in,10.334673437720411,8.643739627512447,200,v4,2,0,mua
,nan,336.0,o5,634.0,n0,,nan,,nan,554.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua19_neu.h5,2023-03-09_10-35-09,27,329.0,out,0.7194244604316546,1.1755485893416928,200,v4,5,0,mua
,nan,,nan,408.0,n0,,nan,,nan,513.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua20_neu.h5,2023-03-09_10-35-09,27,211.0,in,3.9656510086048806,5.195463765443481,200,v4,5,0,mua
,nan,339.0,o5,260.0,sample,,nan,,nan,523.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua21_neu.h5,2023-03-09_10-35-09,29,222.0,in,9.948511778812245,8.731329522404573,200,v4,6,0,mua
208.0,c5,194.0,o1,245.0,sample,,nan,710.0,o5,466.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good8_neu.h5,2023-03-09_10-35-09,29,244.0,in,8.430314571871914,7.299926240088512,200,v4,6,0,good
,nan,1061.0,o5,409.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua22_neu.h5,2023-03-09_10-35-09,33,1160.0,out,1.3365777965862604,1.5535681357182372,200,v4,5,6,mua
,nan,537.0,o5,239.0,sample,,nan,,nan,1047.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good9_neu.h5,2023-03-09_10-35-09,33,988.0,out,16.1041754831429,15.881430942282869,200,v4,5,6,good
,nan,340.0,o1,,nan,,nan,,nan,1241.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua23_neu.h5,2023-03-09_10-35-09,37,409.0,out,1.0914797573705741,2.0906324912410104,200,v4,1,6,mua
,nan,406.0,o5,277.0,n0,,nan,,nan,1004.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua24_neu.h5,2023-03-09_10-35-09,42,242.0,out,17.10396388771336,18.336252996496402,200,v4,2,7,mua
435.0,c5,619.0,o5,259.0,n0,,nan,,nan,429.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good10_neu.h5,2023-03-09_10-35-09,45,201.0,out,7.061997460854845,7.127051447538263,200,v4,5,7,good
,nan,,nan,243.0,sample,,nan,,nan,897.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good11_neu.h5,2023-03-09_10-35-09,45,123.0,in,18.22365636902243,18.72810252627697,200,v4,5,7,good
24.0,c1,,nan,717.0,sample,,nan,,nan,939.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua25_neu.h5,2023-03-09_10-35-09,48,824.0,in,7.857243616871209,7.855430573483312,200,v4,7,5,mua
,nan,649.0,o1,1198.0,sample,,nan,1170.0,o1,1092.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua26_neu.h5,2023-03-09_10-35-09,48,224.0,out,2.383975172802934,2.4409920708095147,200,v4,7,5,mua
,nan,279.0,o1,272.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good12_neu.h5,2023-03-09_10-35-09,51,224.0,out,2.890040908449711,4.384104739074313,200,v4,1,4,good
475.0,c1,552.0,o1,967.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good13_neu.h5,2023-03-09_10-35-09,57,494.0,in,0.2891804203695867,0.15443481467822237,200,v4,4,4,good
584.0,c5,86.0,o1,226.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua27_neu.h5,2023-03-09_10-35-09,57,224.0,in,7.2683030046551,5.4974184030979165,200,v4,4,4,mua
200.0,c5,225.0,o5,,nan,,nan,811.0,o1,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua28_neu.h5,2023-03-09_10-35-09,58,206.0,in,3.519537311327409,2.8697215563341323,200,v4,2,5,mua
,nan,,nan,402.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua29_neu.h5,2023-03-09_10-35-09,60,250.0,out,6.1027648469459725,7.500460999446801,200,v4,1,5,mua
,nan,256.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_mua30_neu.h5,2023-03-09_10-35-09,63,197.0,in,5.2228805191141205,5.112483865019362,200,v4,7,4,mua
,nan,300.0,o1,316.0,sample,,nan,,nan,416.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-09_10-35-09_Riesling_v4_e1_r1_good14_neu.h5,2023-03-09_10-35-09,63,220.0,out,7.28593595711666,9.713258344089986,200,v4,7,4,good
258.0,c5,324.0,o5,395.0,sample,,nan,,nan,386.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua1_neu.h5,2023-03-10_10-30-26,13,204.0,in,11.309143222506394,10.600042936882781,200,v4,5,3,mua
,nan,,nan,708.0,sample,,nan,,nan,0.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua2_neu.h5,2023-03-10_10-30-26,14,198.0,in,17.20548273657289,15.744418205238299,200,v4,6,3,mua
320.0,c5,527.0,o5,328.0,n0,,nan,,nan,397.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua3_neu.h5,2023-03-10_10-30-26,19,779.0,in,50.54347826086956,51.065371404036064,200,v4,1,0,mua
252.0,c5,242.0,o1,248.0,sample,,nan,740.0,o5,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua4_neu.h5,2023-03-10_10-30-26,20,188.0,in,8.052269820971867,5.876985830828683,200,v4,5,1,mua
348.0,c1,349.0,o1,326.0,sample,,nan,248.0,o5,285.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua5_neu.h5,2023-03-10_10-30-26,24,226.0,out,61.62284207161125,59.94793902962645,200,v4,3,1,mua
,nan,238.0,o5,390.0,n0,,nan,1029.0,o5,528.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_good1_neu.h5,2023-03-10_10-30-26,25,209.0,in,7.836476982097187,8.158007728638902,200,v4,4,0,good
,nan,1090.0,o1,,nan,,nan,,nan,297.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua6_neu.h5,2023-03-10_10-30-26,25,210.0,in,6.603660485933504,5.901137827393732,200,v4,4,0,mua
,nan,239.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua7_neu.h5,2023-03-10_10-30-26,26,,nan,8.218110613810742,7.884285100901674,200,v4,2,1,mua
,nan,,nan,,nan,,nan,,nan,1180.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua8_neu.h5,2023-03-10_10-30-26,35,175.0,in,9.556825447570333,9.47026620867325,200,v4,3,6,mua
,nan,271.0,o5,814.0,sample,,nan,,nan,1152.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua9_neu.h5,2023-03-10_10-30-26,40,1168.0,out,2.975143861892583,3.0297337913267497,200,v4,0,7,mua
,nan,578.0,o1,229.0,n0,,nan,,nan,417.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua10_neu.h5,2023-03-10_10-30-26,42,1093.0,out,12.50999040920716,13.648561614426793,200,v4,2,7,mua
,nan,235.0,o1,190.0,sample,,nan,1167.0,o1,1091.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua11_neu.h5,2023-03-10_10-30-26,46,205.0,in,74.19277493606138,71.86560755689136,200,v4,6,7,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_good2_neu.h5,2023-03-10_10-30-26,5,214.0,out,1.9541240409207163,2.170996135680549,200,v4,1,2,good
,nan,316.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua12_neu.h5,2023-03-10_10-30-26,6,231.0,in,2.3897058823529416,2.195148132245599,200,v4,0,2,mua
,nan,416.0,o1,,nan,,nan,582.0,o1,449.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua13_neu.h5,2023-03-10_10-30-26,6,210.0,in,24.582400895140665,24.688707599828255,200,v4,0,2,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_good3_neu.h5,2023-03-10_10-30-26,9,,nan,0.0039961636828644495,0.008050665521683126,200,v4,1,3,good
,nan,,nan,183.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-03-10_10-30-26_Riesling_v4_e1_r1_mua14_neu.h5,2023-03-10_10-30-26,9,,nan,0.13187340153452687,0.07782310004293688,200,v4,1,3,mua
